what,kind,bundleId,bundleVersion,description,time
java.vm.version,sysinfo,,,"10.0-b22",1255846379500
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1255846379640
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1255846379703
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1255846379750
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1255846379859
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1255846379890
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1255846379953
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1255846379968
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1255846380046
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1255846380062
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1255846380062
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1255846380078
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1255846380140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846446890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846459765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846463015
started,bundle,com.android.ide.eclipse.ddms,0.9.3.v200909031112-12945,"com.android.ide.eclipse.ddms",1255846464859
started,bundle,com.android.ide.eclipse.adt,0.9.3.v200909031112-12945,"com.android.ide.eclipse.adt",1255846465140
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1255846465562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846528921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846537265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846537265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846537406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846718578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846725328
