what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846151390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846156062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846156218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846252421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846256484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846256484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846256750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846265593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846276828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846329953
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255846330562
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1255846333062
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ant",1255846333078
stopped,bundle,org.eclipse.mylyn.pde.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.pde.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1255846333078
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.0.100.200909110608,"org.eclipse.cdt.mylyn.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.resources.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.2.v20090912-0400-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.help.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.help.ui",1255846333078
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.bugs",1255846333078
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1255846333078
