what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1254693666140
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1254693666140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693666859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693666859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693666984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693759437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693796234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693809250
opened,view,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.views.AVRDeviceView",1254693809390
activated,view,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.views.AVRDeviceView",1254693809421
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1254693809421
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1254693809421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693818515
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693822093
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1254693822109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1254693822109
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693826968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254693844750
opened,view,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.views.supportedmcus",1254693845312
activated,view,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.views.supportedmcus",1254693845656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1254693845656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1254693845656
activated,view,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.views.AVRDeviceView",1254693862140
closed,view,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.views.supportedmcus",1254693862140
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1254693878109
