what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264427671481
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264427675716
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428277575
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428705106
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428711559
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428711559
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428711731
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428713497
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264428713513
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264428716981
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428717716
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428719747
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1264428737528
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264428745091
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1264428748309
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428748950
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428756825
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264428756841
activated,editor,com.android.ide.eclipse.adt,0.9.3.v200909031112-12945,"com.android.ide.eclipse.editors.layout.LayoutEditor",1264428759731
started,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1264428774544
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1264428774622
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264428779716
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264428792716
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264428793997
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264428795778
